SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_4,adm2_11,adm2_10,adm2_2,adm2_7,adm2_14,adm2_9,adm2_15,adm2_3,adm2_13,adm2_12,adm2_5,adm2_8,adm2_6,adm2_1
38114,4168,1,43,27,4,NA,NA,2747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38144,4134,1,38,18,5,NA,NA,962,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38197,4227,1,30,30,6,NA,NA,2916,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38239,6745,1,68,11,2,NA,NA,2034,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38365,2362,1,45,2,4,NA,NA,3890,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38380,2676,1,65,2,6,NA,NA,2832,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38386,2976,1,18,17,2,NA,NA,1829,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38553,11517,1,65,6,1,NA,NA,1103,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38623,8863,1,20,2,4,NA,NA,1739,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38626,10692,1,45,5,7,NA,NA,1534,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38640,3003,1,48,17,7,NA,NA,1714,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38668,2989,1,45,11,2,NA,NA,2239,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38719,8324,1,37,27,3,NA,NA,1440,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38830,10672,1,35,27,3,NA,NA,1008,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38854,11553,1,52,22,6,NA,NA,2077,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38931,5880,1,48,5,4,NA,NA,972,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38949,4926,1,28,10,7,NA,NA,1231,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39000,5348,1,40,24,5,NA,NA,2205,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39007,3721,1,29,8,3,NA,NA,1192,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39064,5937,1,60,2,6,NA,NA,1583,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39095,8818,1,38,16,4,NA,NA,594,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39271,4456,1,36,20,1,NA,NA,1034,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39281,3644,1,22,17,1,NA,NA,1215,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39309,1334,1,55,6,1,NA,NA,1029,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39326,3990,1,33,5,4,NA,NA,2614,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39349,1383,1,33,3,3,NA,NA,2982,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39351,8516,1,28,30,6,NA,NA,1187,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39355,4881,1,42,17,4,NA,NA,3048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39375,6629,1,52,18,1,NA,NA,2380,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39398,7182,1,55,13,1,NA,NA,3326,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39428,4217,1,69,23,7,NA,NA,2336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39498,11422,1,19,28,4,NA,NA,1224,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39514,9259,1,48,20,1,NA,NA,1763,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39575,10554,1,37,14,6,NA,NA,2221,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39605,11193,1,65,23,7,NA,NA,1927,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39626,6039,1,43,2,6,NA,NA,3142,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39695,2763,1,40,10,6,NA,NA,1919,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
