SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_9,adm2_11,adm2_10,adm2_4,adm2_5,adm2_3,adm2_7,adm2_8,adm2_12,adm2_6,adm2_2,adm2_1
31542,11819,1,35,6,3384,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31550,2661,1,35,26,955,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31556,6307,1,71,15,1553,0,6,0,0,0,0,0,0,0,0,0,1,0,0
31567,3335,1,27,5,2128,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31574,11246,1,32,20,2702,0,2,0,0,0,0,0,0,0,0,0,0,1,0
31615,10148,1,20,16,2319,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31667,9617,1,30,12,537,0,8,0,0,0,0,0,0,0,1,0,0,0,0
31693,6322,1,42,18,432,0,5,0,0,0,0,1,0,0,0,0,0,0,0
31697,812,1,50,1,1642,1,7,0,0,0,0,0,0,1,0,0,0,0,0
31703,3244,1,32,15,2570,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31722,7142,1,40,18,1771,0,5,0,0,0,0,1,0,0,0,0,0,0,0
31838,2204,1,85,15,1347,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31846,1381,1,70,26,2636,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31872,8750,1,35,20,1649,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31882,11113,1,22,20,2912,0,4,0,0,0,1,0,0,0,0,0,0,0,0
31885,3230,1,26,18,1643,0,5,0,0,0,0,1,0,0,0,0,0,0,0
31897,7183,1,35,11,1869,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31900,5902,1,41,28,2491,0,10,0,0,1,0,0,0,0,0,0,0,0,0
31905,5872,1,32,24,1871,0,11,0,1,0,0,0,0,0,0,0,0,0,0
31956,3180,1,48,14,3104,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31994,11464,1,65,20,1984,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32022,6444,1,42,20,3271,0,2,0,0,0,0,0,0,0,0,0,0,1,0
32053,7335,1,67,4,2575,0,7,0,0,0,0,0,0,1,0,0,0,0,0
32080,6812,1,27,23,2193,0,6,0,0,0,0,0,0,0,0,0,1,0,0
32097,353,1,47,14,2222,0,7,0,0,0,0,0,0,1,0,0,0,0,0
32099,946,1,20,27,2457,0,10,0,0,1,0,0,0,0,0,0,0,0,0
32132,6235,1,58,22,2237,0,5,0,0,0,0,1,0,0,0,0,0,0,0
32144,7266,1,37,13,1911,0,7,0,0,0,0,0,0,1,0,0,0,0,0
32164,1367,1,50,21,1688,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32174,5631,1,80,7,991,1,11,0,1,0,0,0,0,0,0,0,0,0,0
32176,3917,1,18,18,2493,0,6,0,0,0,0,0,0,0,0,0,1,0,0
32179,8948,1,28,14,2651,0,8,0,0,0,0,0,0,0,1,0,0,0,0
32194,4086,1,65,21,3006,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32227,5392,1,21,8,1847,0,8,0,0,0,0,0,0,0,1,0,0,0,0
32295,4299,1,19,18,1359,0,8,0,0,0,0,0,0,0,1,0,0,0,0
32334,7714,1,27,18,2091,0,5,0,0,0,0,1,0,0,0,0,0,0,0
32347,10506,1,45,12,2425,0,10,0,0,1,0,0,0,0,0,0,0,0,0
32381,3427,1,35,21,2574,0,5,0,0,0,0,1,0,0,0,0,0,0,0
32399,4196,1,46,13,2053,0,12,0,0,0,0,0,0,0,0,1,0,0,0
32475,4549,1,47,16,1283,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32510,6486,1,50,21,2745,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32556,7941,1,60,31,2259,0,6,0,0,0,0,0,0,0,0,0,1,0,0
32558,9951,1,32,20,1573,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32565,10064,1,24,23,2981,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32621,9237,1,32,10,3409,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32640,1234,1,20,10,2190,0,9,1,0,0,0,0,0,0,0,0,0,0,0
32669,1009,1,39,25,2110,0,9,1,0,0,0,0,0,0,0,0,0,0,0
32756,3538,1,45,26,2649,0,7,0,0,0,0,0,0,1,0,0,0,0,0
32786,6473,1,60,13,1247,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32836,8543,1,55,22,3037,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32861,7193,1,27,19,3898,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32882,7005,1,23,20,2982,0,2,0,0,0,0,0,0,0,0,0,0,1,0
32954,10372,1,29,24,1171,0,12,0,0,0,0,0,0,0,0,1,0,0,0
32970,7847,1,37,10,1727,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32975,3522,1,50,21,2994,0,6,0,0,0,0,0,0,0,0,0,1,0,0
32997,5386,1,51,20,2211,0,5,0,0,0,0,1,0,0,0,0,0,0,0
32998,6738,1,65,13,1771,0,5,0,0,0,0,1,0,0,0,0,0,0,0
33000,4038,1,46,30,2804,0,5,0,0,0,0,1,0,0,0,0,0,0,0
33007,8903,1,35,20,1368,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33015,157,1,50,9,2634,0,8,0,0,0,0,0,0,0,1,0,0,0,0
33017,5478,1,26,10,2665,0,9,1,0,0,0,0,0,0,0,0,0,0,0
33026,9853,1,72,11,2168,0,8,0,0,0,0,0,0,0,1,0,0,0,0
33055,1529,1,56,2,2080,0,6,0,0,0,0,0,0,0,0,0,1,0,0
33082,7170,1,60,20,2584,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33109,6734,1,21,4,1835,0,3,0,0,0,0,0,1,0,0,0,0,0,0
33159,4986,1,60,15,984,0,2,0,0,0,0,0,0,0,0,0,0,1,0
33221,11453,1,22,24,192,0,11,0,1,0,0,0,0,0,0,0,0,0,0
33234,9034,1,42,21,2797,0,6,0,0,0,0,0,0,0,0,0,1,0,0
33304,2726,1,32,11,2773,0,4,0,0,0,1,0,0,0,0,0,0,0,0
33478,6807,1,22,25,2436,0,6,0,0,0,0,0,0,0,0,0,1,0,0
33498,4817,1,50,17,1778,0,11,0,1,0,0,0,0,0,0,0,0,0,0
33540,8070,1,52,22,4538,0,11,0,1,0,0,0,0,0,0,0,0,0,0
33581,10209,1,26,21,2437,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33616,7882,1,23,21,2320,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33741,10881,1,45,4,1364,0,3,0,0,0,0,0,1,0,0,0,0,0,0
33772,1987,1,29,18,1823,0,7,0,0,0,0,0,0,1,0,0,0,0,0
33783,2258,1,31,17,2066,0,11,0,1,0,0,0,0,0,0,0,0,0,0
33787,6572,1,50,11,1831,0,4,0,0,0,1,0,0,0,0,0,0,0,0
33792,8922,1,37,13,3648,0,2,0,0,0,0,0,0,0,0,0,0,1,0
33796,9858,1,21,17,2662,0,7,0,0,0,0,0,0,1,0,0,0,0,0
33810,2121,1,65,22,1692,0,10,0,0,1,0,0,0,0,0,0,0,0,0
33811,3505,1,25,24,1686,0,9,1,0,0,0,0,0,0,0,0,0,0,0
33813,2494,1,48,21,1847,0,12,0,0,0,0,0,0,0,0,1,0,0,0
33838,11561,1,24,15,4253,0,3,0,0,0,0,0,1,0,0,0,0,0,0
33897,2787,1,32,5,2432,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33967,5392,1,18,8,2465,0,8,0,0,0,0,0,0,0,1,0,0,0,0
33980,4902,1,70,20,2252,0,2,0,0,0,0,0,0,0,0,0,0,1,0
33994,3153,1,35,25,1233,0,6,0,0,0,0,0,0,0,0,0,1,0,0
34021,11276,1,57,16,1439,0,8,0,0,0,0,0,0,0,1,0,0,0,0
34099,9048,1,31,18,4213,0,5,0,0,0,0,1,0,0,0,0,0,0,0
34107,11610,1,40,29,1935,0,10,0,0,1,0,0,0,0,0,0,0,0,0
34150,1087,1,49,17,2168,0,12,0,0,0,0,0,0,0,0,1,0,0,0
34153,6506,1,20,5,2869,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34184,7245,1,40,20,1872,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34196,4481,1,35,14,1317,0,8,0,0,0,0,0,0,0,1,0,0,0,0
34211,2853,1,61,8,1100,0,8,0,0,0,0,0,0,0,1,0,0,0,0
34214,4032,1,45,14,1211,0,9,1,0,0,0,0,0,0,0,0,0,0,0
34233,7323,1,33,15,2944,0,3,0,0,0,0,0,1,0,0,0,0,0,0
34249,9310,1,24,21,1066,0,3,0,0,0,0,0,1,0,0,0,0,0,0
34258,9500,1,32,14,1764,0,4,0,0,0,1,0,0,0,0,0,0,0,0
34259,1763,1,38,10,1567,0,8,0,0,0,0,0,0,0,1,0,0,0,0
34313,11808,1,40,19,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34441,11561,1,26,15,1632,0,3,0,0,0,0,0,1,0,0,0,0,0,0
34497,5969,1,56,13,1501,0,6,0,0,0,0,0,0,0,0,0,1,0,0
34505,6244,1,68,14,1784,0,4,0,0,0,1,0,0,0,0,0,0,0,0
34516,3487,1,70,6,1581,0,11,0,1,0,0,0,0,0,0,0,0,0,0
34517,1576,1,40,7,3439,1,9,1,0,0,0,0,0,0,0,0,0,0,0
34577,5626,1,18,4,2571,0,3,0,0,0,0,0,1,0,0,0,0,0,0
34583,1913,1,55,10,2534,0,11,0,1,0,0,0,0,0,0,0,0,0,0
34613,9147,1,52,26,1178,0,12,0,0,0,0,0,0,0,0,1,0,0,0
34627,3429,1,55,8,3781,0,7,0,0,0,0,0,0,1,0,0,0,0,0
34641,64,1,47,25,1433,0,9,1,0,0,0,0,0,0,0,0,0,0,0
34698,10123,1,68,18,1972,0,6,0,0,0,0,0,0,0,0,0,1,0,0
34740,3205,1,50,23,2310,0,6,0,0,0,0,0,0,0,0,0,1,0,0
34795,10088,1,72,17,2097,0,4,0,0,0,1,0,0,0,0,0,0,0,0
34833,7142,1,18,18,2051,0,5,0,0,0,0,1,0,0,0,0,0,0,0
34846,10670,1,65,15,1305,0,5,0,0,0,0,1,0,0,0,0,0,0,0
34898,6718,1,66,14,2244,0,9,1,0,0,0,0,0,0,0,0,0,0,0
34947,11215,1,26,27,1938,0,10,0,0,1,0,0,0,0,0,0,0,0,0
34973,7269,1,20,17,911,0,11,0,1,0,0,0,0,0,0,0,0,0,0
34988,6366,1,85,16,2544,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34993,7039,1,18,13,2167,0,2,0,0,0,0,0,0,0,0,0,0,1,0
35032,4909,1,40,6,2786,0,11,0,1,0,0,0,0,0,0,0,0,0,0
35040,11091,1,27,16,1639,0,4,0,0,0,1,0,0,0,0,0,0,0,0
35089,5838,1,50,14,2109,0,8,0,0,0,0,0,0,0,1,0,0,0,0
35090,3989,1,30,13,2896,0,6,0,0,0,0,0,0,0,0,0,1,0,0
35135,7715,1,55,2,1726,0,3,0,0,0,0,0,1,0,0,0,0,0,0
35142,9482,1,60,29,1586,0,10,0,0,1,0,0,0,0,0,0,0,0,0
35168,6652,1,18,20,1617,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35271,9705,1,22,8,1884,0,7,0,0,0,0,0,0,1,0,0,0,0,0
35306,7039,1,54,13,2617,0,2,0,0,0,0,0,0,0,0,0,0,1,0
35313,3505,1,58,24,1765,0,9,1,0,0,0,0,0,0,0,0,0,0,0
35324,2242,1,53,15,1386,0,3,0,0,0,0,0,1,0,0,0,0,0,0
35342,8435,1,50,20,3005,0,6,0,0,0,0,0,0,0,0,0,1,0,0
35353,3933,1,27,12,2161,0,9,1,0,0,0,0,0,0,0,0,0,0,0
35414,11606,1,38,25,1641,0,11,0,1,0,0,0,0,0,0,0,0,0,0
35446,4710,1,28,21,4958,0,12,0,0,0,0,0,0,0,0,1,0,0,0
35451,1154,1,45,18,3716,0,12,0,0,0,0,0,0,0,0,1,0,0,0
35550,3553,1,19,25,2155,0,11,0,1,0,0,0,0,0,0,0,0,0,0
35553,8553,1,19,5,1646,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35565,11876,1,42,26,2069,0,12,0,0,0,0,0,0,0,0,1,0,0,0
35634,89,1,21,16,3154,0,6,0,0,0,0,0,0,0,0,0,1,0,0
35651,8884,1,40,1,1164,1,7,0,0,0,0,0,0,1,0,0,0,0,0
35666,99,1,32,18,2643,0,7,0,0,0,0,0,0,1,0,0,0,0,0
35741,7005,1,84,20,2822,0,2,0,0,0,0,0,0,0,0,0,0,1,0
35765,7273,1,68,24,1898,0,9,1,0,0,0,0,0,0,0,0,0,0,0
35825,6661,1,40,18,2112,0,10,0,0,1,0,0,0,0,0,0,0,0,0
35848,11561,1,72,15,921,0,3,0,0,0,0,0,1,0,0,0,0,0,0
35865,2459,1,80,14,1909,0,7,0,0,0,0,0,0,1,0,0,0,0,0
35954,9079,1,58,29,2951,0,10,0,0,1,0,0,0,0,0,0,0,0,0
36071,1985,1,70,8,1149,0,11,0,1,0,0,0,0,0,0,0,0,0,0
36096,6901,1,65,21,1340,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36102,4519,1,23,20,1825,0,6,0,0,0,0,0,0,0,0,0,1,0,0
36181,2500,1,50,22,2379,0,9,1,0,0,0,0,0,0,0,0,0,0,0
36233,1894,1,38,22,3476,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36241,7663,1,47,19,1500,0,11,0,1,0,0,0,0,0,0,0,0,0,0
36251,8070,1,20,22,1985,0,11,0,1,0,0,0,0,0,0,0,0,0,0
36263,11278,1,60,28,2012,0,3,0,0,0,0,0,1,0,0,0,0,0,0
36269,9947,1,37,30,2318,0,7,0,0,0,0,0,0,1,0,0,0,0,0
36286,9350,1,22,18,2645,0,12,0,0,0,0,0,0,0,0,1,0,0,0
36316,2031,1,61,6,1626,0,11,0,1,0,0,0,0,0,0,0,0,0,0
36337,6281,1,20,22,1061,0,11,0,1,0,0,0,0,0,0,0,0,0,0
36353,5146,1,32,18,2441,0,6,0,0,0,0,0,0,0,0,0,1,0,0
36371,7299,1,19,15,2754,0,2,0,0,0,0,0,0,0,0,0,0,1,0
36390,9808,1,23,12,1640,0,10,0,0,1,0,0,0,0,0,0,0,0,0
36413,9264,1,38,25,1955,0,9,1,0,0,0,0,0,0,0,0,0,0,0
36443,8638,1,40,13,1628,0,8,0,0,0,0,0,0,0,1,0,0,0,0
36480,11827,1,40,15,3135,0,2,0,0,0,0,0,0,0,0,0,0,1,0
36491,7722,1,22,23,2488,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36497,8571,1,45,17,2042,0,7,0,0,0,0,0,0,1,0,0,0,0,0
36507,5114,1,71,27,1810,0,11,0,1,0,0,0,0,0,0,0,0,0,0
36511,9854,1,45,18,2263,0,5,0,0,0,0,1,0,0,0,0,0,0,0
36583,2451,1,29,20,1318,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36594,4996,1,21,18,577,0,10,0,0,1,0,0,0,0,0,0,0,0,0
36606,5276,1,33,27,1636,0,5,0,0,0,0,1,0,0,0,0,0,0,0
36616,2853,1,39,8,1643,0,8,0,0,0,0,0,0,0,1,0,0,0,0
36680,1537,1,70,16,2207,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36712,6337,1,21,29,2829,0,10,0,0,1,0,0,0,0,0,0,0,0,0
36786,9776,1,40,22,2777,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36919,8777,1,45,19,2615,0,12,0,0,0,0,0,0,0,0,1,0,0,0
36945,6943,1,35,17,2853,0,7,0,0,0,0,0,0,1,0,0,0,0,0
36950,3,1,64,13,3448,0,2,0,0,0,0,0,0,0,0,0,0,1,0
36955,6283,1,50,15,2346,0,5,0,0,0,0,1,0,0,0,0,0,0,0
36960,4118,1,32,22,2847,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36975,11657,1,29,15,3120,0,2,0,0,0,0,0,0,0,0,0,0,1,0
36988,4519,1,60,20,1735,0,6,0,0,0,0,0,0,0,0,0,1,0,0
37057,11832,1,38,4,2539,0,7,0,0,0,0,0,0,1,0,0,0,0,0
37081,7458,1,30,15,1143,0,2,0,0,0,0,0,0,0,0,0,0,1,0
37101,8372,1,35,20,2625,0,5,0,0,0,0,1,0,0,0,0,0,0,0
37210,9801,1,40,10,1404,0,11,0,1,0,0,0,0,0,0,0,0,0,0
37232,2778,1,55,25,1517,0,6,0,0,0,0,0,0,0,0,0,1,0,0
37284,3392,1,33,27,1425,0,10,0,0,1,0,0,0,0,0,0,0,0,0
37306,11221,1,22,5,2375,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37323,6585,1,50,16,2389,0,6,0,0,0,0,0,0,0,0,0,1,0,0
37356,11017,1,55,21,2650,0,12,0,0,0,0,0,0,0,0,1,0,0,0
37366,2721,1,62,18,1920,0,12,0,0,0,0,0,0,0,0,1,0,0,0
37388,1678,1,57,31,2067,0,6,0,0,0,0,0,0,0,0,0,1,0,0
37444,4294,1,62,15,2470,0,12,0,0,0,0,0,0,0,0,1,0,0,0
37445,8151,1,60,21,872,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37449,217,1,75,26,1845,0,7,0,0,0,0,0,0,1,0,0,0,0,0
37474,9916,1,61,24,2260,0,12,0,0,0,0,0,0,0,0,1,0,0,0
37479,3242,1,52,19,1835,0,3,0,0,0,0,0,1,0,0,0,0,0,0
37517,2121,1,24,22,3254,0,10,0,0,1,0,0,0,0,0,0,0,0,0
37540,11372,1,50,19,3201,0,3,0,0,0,0,0,1,0,0,0,0,0,0
37582,1906,1,55,13,3078,0,12,0,0,0,0,0,0,0,0,1,0,0,0
37588,8264,1,32,23,1432,0,4,0,0,0,1,0,0,0,0,0,0,0,0
37618,9187,1,22,25,2433,0,9,1,0,0,0,0,0,0,0,0,0,0,0
37621,8903,1,65,20,1835,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37622,10745,1,55,12,2532,0,8,0,0,0,0,0,0,0,1,0,0,0,0
37669,11633,1,30,18,1763,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37675,10726,1,22,24,2345,0,11,0,1,0,0,0,0,0,0,0,0,0,0
37683,2946,1,20,13,2474,0,2,0,0,0,0,0,0,0,0,0,0,1,0
37693,6099,1,28,13,2588,0,6,0,0,0,0,0,0,0,0,0,1,0,0
37703,3865,1,42,19,1550,0,2,0,0,0,0,0,0,0,0,0,0,1,0
37719,3006,1,18,26,2484,0,10,0,0,1,0,0,0,0,0,0,0,0,0
37753,6511,1,40,18,3104,0,6,0,0,0,0,0,0,0,0,0,1,0,0
37765,8385,1,60,15,2786,0,6,0,0,0,0,0,0,0,0,0,1,0,0
37791,10604,1,35,15,2634,0,2,0,0,0,0,0,0,0,0,0,0,1,0
37794,6479,1,61,19,3203,0,11,0,1,0,0,0,0,0,0,0,0,0,0
37800,7987,1,65,18,1407,0,11,0,1,0,0,0,0,0,0,0,0,0,0
37834,10138,1,21,19,3084,0,2,0,0,0,0,0,0,0,0,0,0,1,0
37839,6674,1,49,8,2874,0,7,0,0,0,0,0,0,1,0,0,0,0,0
37858,11751,1,83,14,1837,0,5,0,0,0,0,1,0,0,0,0,0,0,0
37910,4180,1,40,19,2423,0,2,0,0,0,0,0,0,0,0,0,0,1,0
37952,2112,1,55,15,2036,0,7,0,0,0,0,0,0,1,0,0,0,0,0
37993,4204,1,27,18,1536,0,4,0,0,0,1,0,0,0,0,0,0,0,0
37995,8081,1,40,30,3161,0,7,0,0,0,0,0,0,1,0,0,0,0,0
38015,637,1,28,4,2126,0,7,0,0,0,0,0,0,1,0,0,0,0,0
38060,7098,1,26,22,1779,0,10,0,0,1,0,0,0,0,0,0,0,0,0
38075,2134,1,45,19,3190,0,3,0,0,0,0,0,1,0,0,0,0,0,0
38105,7625,1,25,18,2310,0,4,0,0,0,1,0,0,0,0,0,0,0,0
38116,733,1,48,31,2237,0,6,0,0,0,0,0,0,0,0,0,1,0,0
38126,2393,1,34,23,1409,0,6,0,0,0,0,0,0,0,0,0,1,0,0
38160,4658,1,18,19,3237,0,7,0,0,0,0,0,0,1,0,0,0,0,0
38165,5985,1,18,16,1788,0,8,0,0,0,0,0,0,0,1,0,0,0,0
38261,6281,1,68,22,1556,0,11,0,1,0,0,0,0,0,0,0,0,0,0
38271,7422,1,43,29,2133,0,5,0,0,0,0,1,0,0,0,0,0,0,0
38288,6989,1,40,21,3099,0,6,0,0,0,0,0,0,0,0,0,1,0,0
38326,9609,1,22,17,2720,0,2,0,0,0,0,0,0,0,0,0,0,1,0
38406,6872,1,48,28,2133,0,3,0,0,0,0,0,1,0,0,0,0,0,0
38428,9238,1,50,11,2892,0,9,1,0,0,0,0,0,0,0,0,0,0,0
38437,5061,1,29,26,2328,0,11,0,1,0,0,0,0,0,0,0,0,0,0
38450,7309,1,45,11,1258,0,4,0,0,0,1,0,0,0,0,0,0,0,0
38467,7492,1,33,22,3464,0,11,0,1,0,0,0,0,0,0,0,0,0,0
38472,7829,1,32,21,1926,0,4,0,0,0,1,0,0,0,0,0,0,0,0
38475,4609,1,18,8,3530,0,9,1,0,0,0,0,0,0,0,0,0,0,0
38620,871,1,35,30,2968,0,3,0,0,0,0,0,1,0,0,0,0,0,0
38723,5394,1,57,18,1320,0,5,0,0,0,0,1,0,0,0,0,0,0,0
38769,10025,1,43,22,3079,0,11,0,1,0,0,0,0,0,0,0,0,0,0
38770,732,1,23,31,1168,0,6,0,0,0,0,0,0,0,0,0,1,0,0
38797,816,1,26,27,1248,0,3,0,0,0,0,0,1,0,0,0,0,0,0
38827,9679,1,44,21,3073,0,6,0,0,0,0,0,0,0,0,0,1,0,0
38834,3143,1,40,20,1991,0,4,0,0,0,1,0,0,0,0,0,0,0,0
38873,9101,1,25,19,2514,0,3,0,0,0,0,0,1,0,0,0,0,0,0
39027,6983,1,31,13,2741,0,2,0,0,0,0,0,0,0,0,0,0,1,0
39054,8904,1,40,19,1412,0,2,0,0,0,0,0,0,0,0,0,0,1,0
39067,251,1,50,20,1581,0,7,0,0,0,0,0,0,1,0,0,0,0,0
39102,9649,1,48,11,1269,0,9,1,0,0,0,0,0,0,0,0,0,0,0
39105,4279,1,46,10,2417,0,8,0,0,0,0,0,0,0,1,0,0,0,0
39125,11412,1,24,16,2558,0,12,0,0,0,0,0,0,0,0,1,0,0,0
39126,3917,1,20,18,2507,0,6,0,0,0,0,0,0,0,0,0,1,0,0
39135,11664,1,60,18,1504,0,8,0,0,0,0,0,0,0,1,0,0,0,0
39176,5524,1,56,16,1992,0,8,0,0,0,0,0,0,0,1,0,0,0,0
39178,10413,1,37,13,2557,0,2,0,0,0,0,0,0,0,0,0,0,1,0
39216,4362,1,65,2,2834,0,7,0,0,0,0,0,0,1,0,0,0,0,0
39217,6162,1,50,18,2023,0,12,0,0,0,0,0,0,0,0,1,0,0,0
39339,5137,1,44,25,3586,0,9,1,0,0,0,0,0,0,0,0,0,0,0
39357,10372,1,60,24,1097,0,12,0,0,0,0,0,0,0,0,1,0,0,0
39358,8225,1,30,30,2544,0,10,0,0,1,0,0,0,0,0,0,0,0,0
39371,4951,1,50,31,2321,0,6,0,0,0,0,0,0,0,0,0,1,0,0
39408,6574,1,33,17,748,0,7,0,0,0,0,0,0,1,0,0,0,0,0
39447,6863,1,45,16,2892,0,4,0,0,0,1,0,0,0,0,0,0,0,0
39479,1385,1,55,23,1909,0,9,1,0,0,0,0,0,0,0,0,0,0,0
39637,9020,1,30,7,3329,1,9,1,0,0,0,0,0,0,0,0,0,0,0
39645,2074,1,25,22,2277,0,5,0,0,0,0,1,0,0,0,0,0,0,0
39662,633,1,44,5,1804,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39671,5626,1,20,4,1883,0,3,0,0,0,0,0,1,0,0,0,0,0,0
39701,2465,1,54,16,2985,0,6,0,0,0,0,0,0,0,0,0,1,0,0
